Species	c14.0	c16.0	c16.1w7	c16.2w6	c16.2w4	c16.3w6	c17.0	c16.3w4	c16.3w1	c16.4w1	c18.0	c18.1w9	c18.1w7	c18.2w6	c18.2w4	c18.3w6	c18.3w4	c18.3w3	c18.3w1	c18.4w3	c18.4w1	c20.1w11	c20.1w9	c20.1w7	c20.2w6	c20.3w6	c20.4w6	c20.3w3	c20.4w3	c20.5w3	c22.1w11	c22.1w9	c22.1w7	c22.2w6	c21.5w3	c22.4w6	c22.5w6	c22.4w3	c22.5w3	c22.6w3
WinterFlounder	0.03406627	0.1510271	0.05378342	0.001238774	0.01486528	0.004645401	0.008052028	0.004232477	0.007535873	0.005884175	0.04180861	0.07515227	0.0314855	0.006916486	0.002167854	0.001961392	0.001032311	0.002993703	0.003200165	0.01249097	0.001548467	0.01021988	0.01692991	0.02322701	0.004645401	9.29E-04	0.03933106	0.001754929	0.004026014	0.146485	0.003200165	0.005264788	0.004026014	5.16E-04	0.007122948	0.01001342	0.01011665	8.26E-04	0.04067307	0.2046041
WinterFlounder	0.02565473	0.1677178	0.04981293	0.001389631	0.00929984	0.004810262	0.004168894	0.006734367	0.004382683	0.004489578	0.04714057	0.04756815	0.07119188	0.004168894	0.006199893	0.001496526	0.001068947	9.62E-04	0.003099947	0.002244789	0.002672368	0.01068947	0.009620524	0.014217	0.003313736	0.001068947	0.03452699	0.001175842	0.002458578	0.1869588	0.001496526	0.00566542	0.002672368	9.62E-04	0.008872261	0.00908605	0.006627472	6.41E-04	0.05793693	0.1757349
WinterFlounder	0.01884737	0.1561172	0.05806733	0.006754548	0.01470748	0	0.005338272	0	0.001960998	0.001634165	0.05174856	0.08388713	0.04139885	0.006863493	0.00403094	0	0.001852054	0.003704107	6.54E-04	0.004684606	0.001743109	0.005882994	0.0135091	0.03497113	8.72E-04	0.001198388	0.03420852	0.001089443	0.002178887	0.168319	0.002941497	0.00326833	0.00479355	0.001198388	0.004139885	0.006645604	0.005991938	5.45E-04	0.0498965	0.1943567
WinterFlounder	0.02240478	0.170383	0.1527793	0.008748533	0.01248266	0	0.004587645	0.001280273	0.003200683	0.002453857	0.03606103	0.1169316	0.0464099	0.004587645	0.002027099	8.54E-04	0.001280273	0.002240478	0.002347167	0.006294676	0.001280273	0.00736157	0.01130908	0.05387816	0.005014403	0.001600341	0.03072655	0.001066894	0.00181372	0.1377361	0.001386963	0.002987304	0.003520751	5.33E-04	0.005441161	0.003840819	0.004907714	4.27E-04	0.01931079	0.1085031
WinterFlounder	0.02666667	0.1617204	0.05752688	0	0.01795699	0.001827957	0.007096774	0.002150538	0.007419355	0.001827957	0.04602151	0.0772043	0.03483871	0.005913978	0.00172043	0.001827957	0.001827957	0.00172043	0.003225806	0.003870968	0.001075269	0.01032258	0.01569892	0.02354839	0.003978495	8.60E-04	0.05376344	0.001075269	0.00311828	0.1439785	0.002795699	0.004623656	0.003333333	3.23E-04	0.005376344	0.01225806	0.01451613	7.53E-04	0.0388172	0.1974194
WinterFlounder	0.04010499	0.1468766	0.06383202	0.001469816	0.01385827	0.005144357	0.003464567	0.005144357	0.006929134	0.006089239	0.03590551	0.08220472	0.04787402	0.00808399	0.002519685	0.002204724	0.001259843	0.003044619	0.003674541	0.01207349	0.001469816	0.01249344	0.0176378	0.02519685	0.00503937	0.001154856	0.03265092	0.002099738	0.004094488	0.1293438	0.005354331	0.004304462	0.004304462	8.40E-04	0.007244094	0.01102362	0.01028871	8.40E-04	0.05070866	0.1821522
WinterFlounder	0.007346586	0.1695117	0.01544944	0.003349179	0.0130726	0	0.004429559	0	0.001296456	0.003889369	0.05736819	0.0988548	0.04116249	0.004105445	0.00162057	0	0	0.001188418	0.001512532	0.001188418	9.72E-04	0.004753673	0.01091184	0.01166811	7.56E-04	2.16E-04	0.0338159	4.32E-04	0.001836646	0.1530899	0.002268799	0.002808989	0.003673293	5.40E-04	0.002917027	0.001728608	0.005401901	6.48E-04	0.01923077	0.3169836
WinterSkate	0.01055966	0.1745512	0.04234424	4.22E-04	0.001267159	0.001055966	0.01003168	5.28E-04	0	3.17E-04	0.04720169	0.1082365	0.0813094	0.01341077	0.002217529	0.001900739	9.50E-04	0.004012672	5.28E-04	0.002745512	3.17E-04	0.005913411	0.00876452	0.01214361	0.005491024	0.001267159	0.03843717	0.001267159	0.002323126	0.136114	0.003907075	0.002639916	0.002006336	3.17E-04	0.003273495	0.00654699	0.005174234	3.17E-04	0.03093981	0.2292503
WinterSkate	0.007483137	0.1859191	0.03056492	3.16E-04	0.001370152	6.32E-04	0.01022344	4.22E-04	0	4.22E-04	0.05986509	0.1090852	0.07462057	0.0113828	0.001580944	0.001580944	0.001264755	0.003056492	5.27E-04	0.00200253	5.27E-04	0.007061551	0.008853288	0.0113828	0.006323777	0.001264755	0.04384486	0.001159359	0.001791737	0.09475126	0.001897133	0.002424115	0.001686341	1.05E-04	0.002951096	0.007799325	0.006007589	3.16E-04	0.03478078	0.262753
WinterSkate	0.005673461	0.2020382	0.02689641	5.25E-04	0.001365833	4.20E-04	0.01166211	3.15E-04	0	3.15E-04	0.06860685	0.1056945	0.07301954	0.00977096	0.001365833	0.001575961	5.25E-04	0.001996218	4.20E-04	9.46E-04	6.30E-04	0.003992435	0.008089935	0.006093717	0.00514814	0.001260769	0.05599916	8.41E-04	0.001050641	0.07617146	0.001365833	0.002941794	0.001155705	4.20E-04	0.001575961	0.008720319	0.005883589	3.15E-04	0.03866358	0.2665476
WinterSkate	0.007182846	0.1880215	0.03042146	5.28E-04	0.001267561	6.34E-04	0.01383754	4.23E-04	0	3.17E-04	0.06189923	0.1056301	0.0758424	0.0119362	0.001584451	0.002006972	6.34E-04	0.002640752	6.34E-04	0.001584451	4.23E-04	0.004436464	0.006971586	0.01035175	0.005492764	0.001584451	0.05133622	9.51E-04	0.001584451	0.08619415	0.001056301	0.002535122	0.001478821	3.17E-04	0.002640752	0.008872927	0.006971586	4.23E-04	0.04013943	0.2592162
WinterSkate	0.01013086	0.1696919	0.03355846	0.003482482	0.001794006	7.39E-04	0.01593499	3.17E-04	0	2.11E-04	0.05804137	0.1016252	0.07893626	0.01065851	0.001477417	0.001899536	0.002849304	0.003060363	0.001055298	0.001582946	3.17E-04	0.005276488	0.008125791	0.01371887	0.004959899	0.001688476	0.04358379	0.001055298	0.002110595	0.115133	0.00443225	0.002216125	0.001794006	2.11E-04	0.002532714	0.006648375	0.005698607	4.22E-04	0.03535247	0.2476783
WinterSkate	0.007722416	0.1931662	0.03120702	3.17E-04	0.001057865	7.41E-04	0.01036708	3.17E-04	0	4.23E-04	0.05924045	0.09742939	0.07722416	0.01153073	0.001798371	0.001692584	9.52E-04	0.002644663	6.35E-04	0.001586798	5.29E-04	0.006135618	0.008462922	0.01068444	0.005606686	0.001481011	0.04400719	9.52E-04	0.001798371	0.09827568	0.001904157	0.002856236	0.002009944	2.12E-04	0.00275045	0.007510843	0.005289326	4.23E-04	0.04167989	0.2573786
WinterSkate	0.007898894	0.1799895	0.03054239	3.16E-04	0.001369142	7.37E-04	0.01169036	6.32E-04	0	6.32E-04	0.05676672	0.1017378	0.07804107	0.01105845	0.001579779	0.001685097	9.48E-04	0.002738283	6.32E-04	0.001895735	6.32E-04	0.007266983	0.008004213	0.01242759	0.005371248	0.001369142	0.0492891	9.48E-04	0.001685097	0.1034229	0.00147446	0.002106372	0.00147446	2.11E-04	0.003159558	0.008530806	0.00600316	4.21E-04	0.03823065	0.2570827
WinterSkate	0.006965699	0.1990501	0.02680739	2.11E-04	0.001266491	5.28E-04	0.01150396	4.22E-04	0	6.33E-04	0.05467018	0.09002639	0.07862797	0.01013193	0.001477573	0.001372032	8.44E-04	0.002638522	8.44E-04	0.001266491	5.28E-04	0.007282322	0.007598945	0.01118734	0.006649077	0.001372032	0.04960422	0.001055409	0.001688654	0.09139842	0.001372032	0.002427441	0.001477573	3.17E-04	0.002849604	0.007493404	0.005593668	3.17E-04	0.04253298	0.2679683
WinterSkate	0.006248014	0.1936884	0.02658054	4.24E-04	0.001906174	5.29E-04	0.01143704	3.18E-04	0	2.12E-04	0.06131526	0.09255533	0.07561156	0.01027216	0.00148258	0.001588478	8.47E-04	0.002435667	6.35E-04	9.53E-04	5.29E-04	0.009107275	0.007518797	0.01154294	0.005506725	0.001376681	0.05453775	9.53E-04	0.001270783	0.1030393	0.001058985	0.002647464	0.001588478	2.12E-04	0.002012072	0.008260087	0.005612623	4.24E-04	0.03981785	0.2539447
WinterSkate	0.006328446	0.1992406	0.03090391	3.16E-04	0.002847801	5.27E-04	0.009281721	9.49E-04	0	0.02004008	0.05284253	0.09914566	0.07056218	0.01128573	8.44E-04	0.001265689	3.16E-04	0.00179306	4.22E-04	0.001582112	1.05E-04	0.003058749	0.008754351	0.006750343	0.006222972	0.001371163	0.05442464	6.33E-04	0.002109482	0.06307352	7.38E-04	0.003269697	0.002004008	3.16E-04	0.001898534	0.007910558	0.006328446	3.16E-04	0.03986921	0.2803502
WinterSkate	0.007819104	0.1938926	0.03243872	2.11E-04	0.001373626	7.40E-04	0.01162299	4.23E-04	0	3.17E-04	0.06001691	0.1010144	0.07692308	0.01120034	0.00147929	0.001796281	9.51E-04	0.002641589	6.34E-04	0.001690617	5.28E-04	0.007819104	0.007079459	0.01120034	0.005600169	0.001584954	0.04955621	8.45E-04	0.001584954	0.08632713	0.001056636	0.002641589	0.00147929	2.11E-04	0.003169907	0.008981403	0.007290786	3.17E-04	0.03846154	0.2570795
WinterSkate	0.009928179	0.176278	0.03453739	5.28E-04	0.001689903	8.45E-04	0.01468103	3.17E-04	0	2.11E-04	0.05851289	0.1023447	0.08027038	0.01140684	0.001689903	0.002217997	6.34E-04	0.00295733	8.45E-04	0.002112379	3.17E-04	0.003274187	0.006125898	0.01108999	0.004541614	0.001689903	0.04562738	8.45E-04	0.002429235	0.112801	8.45E-04	0.00200676	0.001795522	3.17E-04	0.002429235	0.006653992	0.005703422	4.22E-04	0.0373891	0.2516899
WinterSkate	0.01989946	0.1723921	0.0493297	2.09E-04	0.007017176	0.001361542	0.004922497	5.24E-04	0	0.00104734	0.03780897	0.1008588	0.04325513	0.01717637	7.33E-04	5.24E-04	6.28E-04	0.007436112	0.001885212	0.01162547	7.33E-04	0.003560955	0.01874738	0.005027231	0.005760369	7.33E-04	0.02419355	8.38E-04	0.004398827	0.08022623	0.007226644	0.003456221	7.33E-04	0	0.002199413	0.003246753	0.006493506	4.19E-04	0.02230834	0.3310641
WinterSkate	0.007489451	0.1920886	0.03364979	1.05E-04	8.44E-04	6.33E-04	0.009388186	4.22E-04	0	5.27E-04	0.05400844	0.1027426	0.07900844	0.01118143	0.001793249	0.001793249	0.001054852	0.002953586	5.27E-04	0.002004219	6.33E-04	0.006434599	0.008755274	0.01097046	0.006223629	0.001371308	0.04092827	9.49E-04	0.002004219	0.1082278	0.001160338	0.003164557	0.001898734	4.22E-04	0.003270042	0.006962025	0.004852321	3.16E-04	0.03818565	0.2510549
WinterSkate	0.01075722	0.1801308	0.0410251	3.16E-04	7.38E-04	0.00105463	0.01033537	4.22E-04	0	4.22E-04	0.04619279	0.09881881	0.08310483	0.01128454	0.002003797	0.001792871	7.38E-04	0.003269352	7.38E-04	0.002531112	4.22E-04	0.004534908	0.006749631	0.01286648	0.005589538	0.001371019	0.0381776	9.49E-04	0.002214723	0.142586	0.001687408	0.002320186	0.002742038	3.16E-04	0.003163889	0.005589538	0.004323982	1.05E-04	0.03174436	0.2368699
WinterSkate	0.009065992	0.184377	0.03478811	3.16E-04	0.00210837	8.43E-04	0.008644318	3.16E-04	0	4.22E-04	0.04764917	0.1001476	0.07410921	0.01233397	0.001581278	0.001475859	9.49E-04	0.003689648	6.33E-04	0.003057137	4.22E-04	0.006219692	0.01180687	0.0113852	0.006008855	0.001475859	0.04185115	0.001054185	0.002740881	0.1024668	0.004427577	0.003057137	0.002002952	2.11E-04	0.003057137	0.00706304	0.005587181	5.27E-04	0.04301075	0.2591187
WinterSkate	0.008603293	0.1791822	0.03770579	2.12E-04	0.001168348	8.50E-04	0.009771641	4.25E-04	0	4.25E-04	0.04832714	0.1124801	0.0763675	0.01189591	0.001911843	0.001699416	0.001593202	0.003186405	5.31E-04	0.002336697	4.25E-04	0.006479023	0.009453001	0.01242698	0.006797663	0.001168348	0.03791822	0.001274562	0.001911843	0.1190653	0.001699416	0.002867764	0.002018056	5.31E-04	0.003398832	0.007647371	0.005098247	6.37E-04	0.03505045	0.2454594
WinterSkate	0.007382409	0.1842438	0.03195528	1.05E-04	6.33E-04	6.33E-04	0.01001898	3.16E-04	0	3.16E-04	0.05093862	0.09945159	0.08384307	0.01202278	0.001687408	0.001898334	9.49E-04	0.003058426	5.27E-04	0.001792871	4.22E-04	0.005589538	0.008331576	0.01212824	0.005273149	0.001265556	0.04281797	0.00105463	0.001687408	0.1108416	0.002003797	0.002636575	0.00210926	3.16E-04	0.002847501	0.006327779	0.005062223	4.22E-04	0.03543556	0.2616537
WinterSkate	0.008966245	0.1734177	0.03259494	4.22E-04	0.001476793	6.33E-04	0.01434599	3.16E-04	0	1.05E-04	0.05822785	0.1009494	0.08417722	0.01097046	0.001582278	0.001793249	8.44E-04	0.002637131	8.44E-04	0.001371308	4.22E-04	0.00464135	0.006223629	0.0121308	0.005590717	0.001582278	0.04651899	7.38E-04	0.00242616	0.1202532	9.49E-04	0.001582278	0.001582278	3.16E-04	0.002531646	0.008333333	0.006012658	3.16E-04	0.03776371	0.2444093
WinterSkate	0.01110406	0.1739636	0.04547377	4.23E-04	0.004758883	0.001163283	0.006239425	0.001269036	0	0.01692047	0.04230118	0.1039552	0.06281726	0.01353638	9.52E-04	0.001269036	5.29E-04	0.001903553	0.002749577	0.004547377	3.17E-04	0.006662437	0.01395939	0.01089255	0.005816413	0.001374788	0.03997462	9.52E-04	0.003489848	0.1040609	0.004864636	0.002961083	0.001903553	2.12E-04	0.002538071	0.004335871	0.005922166	3.17E-04	0.03140863	0.2621616
WinterSkate	0.005547995	0.2060086	0.02951952	1.05E-04	0.002721658	5.23E-04	0.007118183	6.28E-04	0	0	0.05841097	0.1100178	0.06584319	0.0100492	9.42E-04	2.09E-04	0.001046792	0.00376845	7.33E-04	0.001046792	2.09E-04	0.002616979	0.01182874	0.006594787	0.00617607	0.00125615	0.05380509	6.28E-04	0.001674867	0.05862033	9.42E-04	0.004605883	0.001884225	0	0.001046792	0.007641579	0.007118183	3.14E-04	0.04124359	0.2875536
WinterSkate	0.01252787	0.175284	0.0389638	5.31E-04	0.006051598	8.49E-04	0.008281134	0.001061684	0	0.01295254	0.04023782	0.1120076	0.05998514	0.01475741	9.56E-04	0.001486357	2.12E-04	0.004352904	0.001061684	0.007431787	9.56E-04	0.006476271	0.01252787	0.01146619	0.007537955	0.001061684	0.0352479	0.001061684	0.003715893	0.1001168	0.001380189	0.00265421	0.002123368	3.19E-04	0.00265421	0.004777577	0.006157766	4.25E-04	0.02749761	0.2728527
WinterSkate	0.04389575	0.130421	0.05117653	4.22E-04	0.004642819	0.004009708	0.002637966	1.06E-04	0	0.002954521	0.03260525	0.1039358	0.03534874	0.01266223	0.001160705	5.28E-04	6.33E-04	0.006647673	0.001266223	0.01107946	0.001055186	0.009285639	0.09338398	0.003482115	0.00306004	3.17E-04	0.01012979	0.001055186	0.005486968	0.09697162	0.08599768	0.00612008	7.39E-04	0	0.003271077	4.22E-04	0.003482115	7.39E-04	0.01762161	0.2112483
WinterSkate	0.0151051	0.1696419	0.04626598	6.34E-04	0.002112602	0.002112602	0.009084187	0.001373191	0	0.002006972	0.04024506	0.08841238	0.07098342	0.0108799	0.002112602	0.001690081	0.001056301	0.003380163	7.39E-04	0.005704025	8.45E-04	0.007922256	0.02006972	0.01235872	0.006126545	0.001373191	0.03211155	0.001056301	0.002746382	0.1301363	0.01014049	0.003063272	0.001795711	3.17E-04	0.005070244	0.007077216	0.004964614	5.28E-04	0.03316785	0.2455899
WinterSkate	0.008688281	0.1802289	0.03952108	3.18E-04	0.001271456	8.48E-04	0.0114431	3.18E-04	0	2.12E-04	0.04492477	0.1050011	0.08094935	0.01165501	0.001907184	0.002119093	9.54E-04	0.00317864	8.48E-04	0.001907184	3.18E-04	0.005615597	0.007310871	0.01345624	0.005085823	0.00158932	0.04164018	0.001059547	0.002119093	0.1252384	8.48E-04	0.002119093	0.002648866	4.24E-04	0.002860776	0.006781098	0.004873914	4.24E-04	0.0387794	0.2405171
WinterSkate	0.03011591	0.1632543	0.06131513	0.003358249	0.003574911	0.002491604	0	0.001841621	6.50E-04	0.002491604	0.02719099	0.08698949	0.0466905	0.01744123	0.001299968	0.001949951	0.001191637	0.006283176	0.001083306	0.01549128	0.001191637	0.008774781	0.04983209	0.009966418	0.005741523	0.001516629	0.01939118	0.001408298	0.00519987	0.09489763	0.04409056	0.006283176	0.002491604	4.33E-04	0.004441556	0.004549886	0.004983209	0.001083306	0.0226411	0.2363774
WinterSkate	0.01425595	0.1866433	0.05943634	0.004715429	0.004386446	0.001864239	0	0.002083562	0.001096611	0.001754578	0.03487224	0.09683079	0.06371313	0.01480425	0.001644917	0.002960851	0.001864239	0.003947801	0.001425595	0.008772892	0.001535256	0.008005264	0.01250137	0.01228205	0.006579669	0.002741529	0.02862156	0.001535256	0.004057462	0.09694045	0.003289834	0.002741529	0.003180173	4.39E-04	0.00482509	0.006579669	0.006250685	0.001644917	0.02752495	0.2616515
WinterSkate	0.008421053	0.1855789	0.03505263	1.05E-04	0.001368421	7.37E-04	0.009578947	3.16E-04	0	3.16E-04	0.05273684	0.1024211	0.07884211	0.01210526	0.001473684	0.001684211	8.42E-04	0.003684211	5.26E-04	0.002947368	5.26E-04	0.005894737	0.009578947	0.01063158	0.005052632	0.001368421	0.04136842	9.47E-04	0.002526316	0.09505263	0.002315789	0.002421053	0.001578947	3.16E-04	0.003368421	0.007368421	0.005789474	4.21E-04	0.04378947	0.2609474
WinterSkate	0.01198864	0.1850878	0.04248607	4.21E-04	0.001892944	0.001156799	0.01114733	6.31E-04	0	6.31E-04	0.04869071	0.1146282	0.06940793	0.01198864	0.001577453	0.001892944	9.46E-04	0.004416868	7.36E-04	0.004837522	6.31E-04	0.004942686	0.009885372	0.01114733	0.005468504	0.001472289	0.03880534	0.001051635	0.003365233	0.112525	0.002208434	0.002208434	0.001577453	3.15E-04	0.004101378	0.006940793	0.005678831	4.21E-04	0.0380692	0.2346198
WinterSkate	0.006437041	0.222699	0.02631282	0.003952569	0.002597403	5.65E-04	0	0	0	0.002258611	0.05793337	0.1012987	0.05578769	0.01242236	7.91E-04	0.00214568	0.002936194	0.001242236	7.91E-04	0.001242236	0.001581028	0.003274986	0.01287408	0.005307736	0.004968944	0.002823264	0.05183512	7.91E-04	0.001242236	0.05070582	0.002371542	0.008018069	0.004517222	4.52E-04	0.00214568	0.009824958	0.007340486	0.003839639	0.03975155	0.2849238
WinterSkate	0.009960159	0.1964772	0.03050954	4.19E-04	0.007443909	6.29E-04	0.005976096	8.39E-04	0	0.01960579	0.05116377	0.08890753	0.04592158	0.01572657	5.24E-04	0.001048438	2.10E-04	0.003459845	0.001258125	0.004927658	1.05E-04	0.001677501	0.009855316	0.003459845	0.007339065	0.001153282	0.0294611	9.44E-04	0.003669532	0.05336549	0.001362969	0.002725938	0.001362969	3.15E-04	0.001467813	0.002621095	0.008702034	4.19E-04	0.02600126	0.3589851
WinterSkate	0.01230634	0.1806395	0.04922536	0.004175365	0.004065487	0.001208658	0	0	2.20E-04	0	0.03823756	0.1037249	0.05911438	0.01538292	0.001208658	0.001648171	0.001867927	0.003845731	0.001318536	0.007142072	9.89E-04	0.008350731	0.01714097	0.01296561	0.006263048	0.001758049	0.03230414	0.001428414	0.003735853	0.07812328	0.005713658	0.003955609	0.003406219	4.40E-04	0.003955609	0.006812438	0.007032194	0.003296341	0.02933744	0.2876607
WinterSkate	0.01070831	0.1847183	0.04327942	0.006023424	0.003680982	0.001338539	0	0	0	0	0.03970998	0.09581707	0.06547685	0.01461238	0.001226994	0.002230898	0.002119353	0.003346347	0.001115449	0.00568879	0.001338539	0.008700502	0.01338539	0.01360848	0.006804239	0.002453988	0.03535973	0.001561629	0.003123257	0.07361963	0.003569437	0.003792526	0.003792526	4.46E-04	0.004350251	0.009927496	0.007250418	0.001226994	0.04216397	0.2824317
WinterSkate	0.009256337	0.180709	0.03692016	2.10E-04	6.31E-04	9.47E-04	0.01030819	5.26E-04	1.05E-04	5.26E-04	0.05017356	0.105396	0.08583149	0.01262228	0.002103713	0.00168297	0.001051857	0.00315557	7.36E-04	0.002629641	7.36E-04	0.004628169	0.007783738	0.01178079	0.006731882	0.001367413	0.0417587	0.001051857	0.002208899	0.1226465	0.001577785	0.00241927	0.001788156	4.21E-04	0.003681498	0.007152624	0.005364468	3.16E-04	0.03565794	0.2354055
WinterSkate	0.006529753	0.1897841	0.0294892	2.11E-04	0.001790416	5.27E-04	0.009268036	3.16E-04	0	4.21E-04	0.05329121	0.1030016	0.07951553	0.01084781	0.001263823	0.001263823	7.37E-04	0.002738283	6.32E-04	0.001579779	6.32E-04	0.007266983	0.0102159	0.01221696	0.00821485	0.001053186	0.0419168	8.43E-04	0.001790416	0.08183254	0.001263823	0.002738283	0.001263823	6.32E-04	0.002632965	0.007898894	0.006108478	5.27E-04	0.04486572	0.2728805
WinterSkate	0.009810061	0.1789814	0.04571071	2.09E-04	0.00490503	0.001669798	0.006053016	5.22E-04	0	8.35E-04	0.04508453	0.0925694	0.0620956	0.01325402	0.001461073	3.13E-04	0.00135671	0.004383219	0.001461073	0.004383219	4.17E-04	0.004800668	0.01168858	0.008348988	0.005948654	9.39E-04	0.03642246	6.26E-04	0.003652682	0.07169693	0.002922146	0.002713421	0.001461073	6.26E-04	0.00313087	0.005113755	0.009079524	5.22E-04	0.03590065	0.3189313
WinterSkate	0.01693845	0.1654918	0.0472383	8.42E-04	0.002945818	0.002945818	0.007364545	0.002104156	0	0.00284061	0.03755918	0.08058916	0.0662809	0.01031036	0.001683325	0.001472909	9.47E-04	0.003366649	6.31E-04	0.006943714	0.001157286	0.007680168	0.03314045	0.01167806	0.004839558	0.001262493	0.03145713	7.36E-04	0.003366649	0.1074171	0.02240926	0.004629143	0.00189374	3.16E-04	0.004839558	0.007048922	0.005891636	6.31E-04	0.0391373	0.2519726
WinterSkate	0.01349073	0.1627319	0.04110455	6.32E-04	0.003478078	0.001686341	0.009064081	0.001159359	0	0.002318718	0.04152614	0.08990304	0.07577993	0.009907251	0.001791737	0.001580944	0.001159359	0.003583474	8.43E-04	0.005375211	0.001053963	0.0114882	0.01285835	0.02023609	0.005586003	0.001264755	0.03309444	8.43E-04	0.003478078	0.1153035	0.004321248	0.002213322	0.00200253	3.16E-04	0.004637437	0.008958685	0.005902192	5.27E-04	0.05227656	0.2465219
WinterSkate	0.02103391	0.1757011	0.06979908	5.23E-04	0.006592717	0.00198828	0.004709083	0.001674341	0	0.00931352	0.03087066	0.09219339	0.04761406	0.01873169	0.001046463	0.001674341	4.19E-04	0.005336961	0.001046463	0.01276685	5.23E-04	0.002616157	0.01946421	0.003871913	0.004395144	9.42E-04	0.02092926	0.001046463	0.005964839	0.09596065	0.00847635	0.002406865	7.33E-04	4.19E-04	0.003348681	0.001674341	0.005336961	6.28E-04	0.02375471	0.2944747
WinterSkate	0.038497	0.1502997	0.0554403	0.009797142	0.0104887	0.001959428	0	0.001959428	4.61E-04	0.001959428	0.04541263	0.09347626	0.05071462	0.01083449	0.002189949	0.004264638	0.002535731	0.002766252	0.002996773	0.00472568	0.001267865	0.01682803	0.0285846	0.01521438	0.005993545	0.002074689	0.04472107	0.001959428	0.004149378	0.1244813	0.01717381	0.003457815	0.005532503	9.22E-04	0.004379899	0.01164131	0.006108806	0.002074689	0.04022591	0.1724297
